Trip_ID,Route_ID,Route_Name,Route_Description,Origin,Destination,Representative_Stop,Latitude,Longitude,Date,Hour,Minute,Weekday,Is_Weekend,Month,Season,Peak_Hour,Weather,Temperature_C,Rainfall_mm,Humidity_pct,Traffic_Level,Traffic_Index,Distance_km_Proxy,Scheduled_Arrival,Actual_Arrival_Simulated,Delay_Minutes,Delay_Severity,Passenger_Count_Simulated,Passenger_Disruption_Score,Transport_Data_Source,Transport_Data_Status,Weather_Data_Status,Traffic_Data_Status,Delay_Data_Status,Passenger_Data_Status,Representative_Coordinate_Note
CHN108663,17800,114,M.G.R.Koyambedu TO Poochi Athipet,M.G.R.Koyambedu,Poochi Athipet,Mettukulam,13.07404,80.19233,2025-12-18,22,25,Thursday,0,12,Northeast_Monsoon,0,Cloudy,27.2,0.0,67.7,Moderate,38.5,17.51,22:25,2025-12-18 22:34,9.2,Moderate,41,20.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108664,23414,16J,Anna Nagar West Depot TO M.G.R.Koyambedu,Anna Nagar West Depot,M.G.R.Koyambedu,Clive Battery,13.099,80.29374,2025-03-14,8,0,Friday,0,3,Summer,1,Clear,32.4,0.0,67.8,High,76.5,25.94,08:00,2025-03-14 08:20,20.8,Severe,84,84.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108665,22798,101CT,Royapuram TO  Poonamallee Depot,Royapuram,Poonamallee Depot,Keelkattalai,12.9562,80.18542,2026-02-01,18,50,Sunday,1,2,Winter,0,Clear,28.4,0.0,64.3,Low,5.0,25.54,18:50,2026-02-01 18:53,3.8,On Time,13,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108666,23085,56A R1,Vallalar Nagar TO Ennore,Vallalar Nagar,Ennore,Sulerikadu,12.70595,80.22366,2025-06-30,18,40,Monday,0,6,Southwest_Monsoon,1,Cloudy,34.5,0.0,54.1,High,55.4,25.29,18:40,2025-06-30 18:55,15.5,Severe,60,60.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108667,13252,S166,Iyyappanthangal TO Manimedu(Akashnagar),Iyyappanthangal,Manimedu(Akashnagar),Nehru Nagar Pozhichalur,12.98175,80.13788,2025-08-11,13,0,Monday,0,8,Southwest_Monsoon,0,Cloudy,32.2,0.0,77.6,Low,30.1,25.96,13:00,2025-08-11 13:05,5.2,Moderate,36,18.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108668,24051,19 R,Thiyagaraya Nagar TO Thiruporur,Thiyagaraya Nagar,Thiruporur,Idayankulam,13.40986,80.31099,2025-05-18,8,55,Sunday,1,5,Summer,0,Clear,33.1,0.0,77.5,Low,13.5,15.16,08:55,2025-05-18 08:58,3.4,On Time,39,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108669,21251,56C CT5,Jothi Nagar TO  Island ground,Jothi Nagar,Island ground,Avadi H.V.F Road,13.12019,80.10314,2026-03-05,10,20,Thursday,0,3,Summer,0,Cloudy,33.6,0.0,61.9,Moderate,24.7,26.17,10:20,2026-03-05 10:24,4.5,On Time,32,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108670,17168,76,N.G.O.Colony TO Medavakkam Rd.Jn,N.G.O.Colony,Medavakkam Rd.Jn,Maduravoyal Post Office,13.06484,80.17184,2025-11-13,14,30,Thursday,0,11,Northeast_Monsoon,0,Rainy,27.6,0.21,87.3,Moderate,56.8,13.65,14:30,2025-11-13 14:37,7.6,Moderate,43,21.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108671,13318,S26,Valasaravakkam TO K.K.Nagar,Valasaravakkam,K.K.Nagar,Saidapet Bridge,13.01968,80.2244,2025-03-26,20,35,Wednesday,0,3,Summer,1,Clear,29.8,0.0,71.1,High,78.9,27.17,20:35,2025-03-26 20:44,9.6,Moderate,51,25.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108672,18220,54T,Poonamallee  B.S TO Chembarambakkam,Poonamallee  B.S,Chembarambakkam,Eraiyur Junction,13.21464,79.93946,2025-08-11,21,25,Monday,0,8,Southwest_Monsoon,0,Rainy,29.9,2.12,89.5,High,69.6,14.44,21:25,2025-08-11 21:36,11.1,Moderate,53,26.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108673,12581,70H,Hasthinapuram TO M.G.R.Koyambedu,Hasthinapuram,M.G.R.Koyambedu,Gandhi Street,13.05537,80.17794,2026-03-10,21,35,Tuesday,0,3,Summer,0,Clear,29.7,0.0,83.3,Moderate,50.7,11.69,21:35,2026-03-10 21:38,3.9,On Time,36,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108674,22844,65D,Melkondaiyur TO Avadi B.T,Melkondaiyur,Avadi B.T,Vaanuvampettai,12.98178,80.19576,2026-05-27,22,10,Wednesday,0,5,Summer,0,Rainy,29.4,0.53,73.2,High,87.4,26.18,22:10,2026-05-27 22:23,13.6,Moderate,40,20.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108675,18845,15BEt CT,Thangal Tollgate TO M.G.R.Koyambedu,Thangal Tollgate,M.G.R.Koyambedu,Payaigada Evening Bazar,13.08555,80.28017,2026-05-28,6,20,Thursday,0,5,Summer,0,Clear,30.5,0.0,57.1,Moderate,51.5,26.13,06:20,2026-05-28 06:25,5.4,Moderate,48,24.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108676,12536,65CCt,Ambattur I.E TO Pakkam Village,Ambattur I.E,Pakkam Village,Mani Medu,13.00032,80.12917,2025-03-15,22,40,Saturday,1,3,Summer,0,Cloudy,30.5,0.0,65.7,Low,36.1,15.19,22:40,2025-03-15 22:44,4.2,On Time,16,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108677,22524,C56CEt R,Air Nagar TO Island ground Terminus,Air Nagar,Island ground Terminus,Prasad Thetre,13.05073,80.20382,2026-04-14,14,10,Tuesday,0,4,Summer,0,Clear,32.2,0.0,71.8,Moderate,47.7,15.85,14:10,2026-04-14 14:19,9.6,Moderate,40,20.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108678,21989,57H,Redhills TO Padiyanallur,Redhills,Padiyanallur,Pallavaram Railway Station,12.96803,80.15356,2025-11-06,6,20,Thursday,0,11,Northeast_Monsoon,0,Clear,26.8,0.0,76.9,Low,30.5,24.63,06:20,2025-11-06 06:27,7.7,Moderate,20,10.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108679,19480,4 CT7,Ennore TO Secretariat,Ennore,Secretariat,Pudupakkam School,12.80928,80.20112,2026-02-08,7,20,Sunday,1,2,Winter,0,Clear,24.7,0.0,67.7,Moderate,44.0,26.84,07:20,2026-02-08 07:20,0.0,On Time,40,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108680,24059,555S CT7,Shozhinganallur TO  Perumbakkam Scb,Shozhinganallur,Perumbakkam Scb,Burma Colony,12.94817,80.11601,2025-07-30,9,10,Wednesday,0,7,Southwest_Monsoon,1,Clear,30.0,0.0,60.0,High,74.6,24.21,09:10,2025-07-30 09:29,19.4,Severe,66,66.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108681,18025,1C CT,Thiruvanmiyur Bus TO Ennore Bus,Thiruvanmiyur Bus,Ennore Bus,Vidyodaya School,13.05223,80.24124,2025-12-22,9,50,Monday,0,12,Northeast_Monsoon,1,Rainy,27.7,5.67,83.6,Very High,100.0,17.25,09:50,2025-12-22 10:15,25.1,Severe,53,53.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108682,12581,70H,Hasthinapuram TO M.G.R.Koyambedu,Hasthinapuram,M.G.R.Koyambedu,Jawahar Nagar Periyar Nagar,13.11278,80.22964,2025-05-21,6,55,Wednesday,0,5,Summer,0,Clear,31.3,0.0,71.2,Moderate,47.3,11.69,06:55,2025-05-21 06:55,0.0,On Time,17,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108683,20386,70C CT8,Kilambakkam TO  Tambaram West,Kilambakkam,Tambaram West,Vilangadupakkam,13.19321,80.22052,2025-10-12,11,15,Sunday,1,10,Northeast_Monsoon,0,Rainy,29.7,3.03,81.8,Moderate,53.9,21.02,11:15,2025-10-12 11:21,6.9,Moderate,18,9.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108684,23238,44Ct R,Island ground TO  Tondiarpet,Island ground,Tondiarpet,Shanthi Nagar Or Om Chamutiram,13.48482,80.16073,2025-05-04,14,50,Sunday,1,5,Summer,0,Cloudy,30.3,0.0,62.9,Low,24.9,11.22,14:50,2025-05-04 14:51,1.6,On Time,39,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108685,20126,23C,Ayanavaram B.T TO Besant Nagar,Ayanavaram B.T,Besant Nagar,Sengadu,13.02969,79.9184,2025-08-04,10,30,Monday,0,8,Southwest_Monsoon,0,Clear,28.5,0.0,56.5,Low,26.9,19.52,10:30,2025-08-04 10:32,2.0,On Time,16,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108686,18940,147B CT,Thyagaraya Nagar TO Anna Nagar West,Thyagaraya Nagar,Anna Nagar West,Tarapakkam,12.99712,80.12333,2025-08-11,17,15,Monday,0,8,Southwest_Monsoon,1,Clear,28.0,0.0,75.3,High,66.7,13.69,17:15,2025-08-11 17:27,12.8,Moderate,53,26.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108687,23432,27B CT2,Anna Nagar West Depot TO M.G.R.Koyambedu,Anna Nagar West Depot,M.G.R.Koyambedu,Nehru Nagar Pozhichalur,12.98175,80.13788,2026-04-18,17,55,Saturday,1,4,Summer,0,Clear,32.5,0.0,64.1,Low,26.4,26.86,17:55,2026-04-18 18:04,9.1,Moderate,27,13.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108688,11367,45B,Anna Square TO Cement Road,Anna Square,Cement Road,Payaigada Evening Bazar,13.08555,80.28017,2025-12-10,12,10,Wednesday,0,12,Northeast_Monsoon,0,Clear,28.1,0.0,75.1,Moderate,57.7,11.23,12:10,2025-12-10 12:20,10.7,Moderate,32,16.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108689,21980,57H CT4,Padiyanallur TO Redhills,Padiyanallur,Redhills,Shastri Bhavan,13.06685,80.24793,2025-12-20,6,10,Saturday,1,12,Northeast_Monsoon,0,Heavy Rain,23.5,28.96,94.4,High,65.5,11.68,06:10,2025-12-20 06:32,22.5,Severe,48,48.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108690,21107,580 R1,Avadi B.T TO Arani,Avadi B.T,Arani,Medavakkam Jayachandran,12.91723,80.19287,2025-06-04,10,25,Wednesday,0,6,Southwest_Monsoon,0,Rainy,31.4,3.07,82.4,Moderate,45.9,20.88,10:25,2025-06-04 10:36,11.1,Moderate,55,27.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108691,23204,M51DCT,Pudupakkam TO Saidapet BS,Pudupakkam,Saidapet BS,Defence Colony,13.02595,80.19989,2025-08-26,16,50,Tuesday,0,8,Southwest_Monsoon,0,Rainy,30.4,4.02,77.2,Low,24.5,11.43,16:50,2025-08-26 17:01,11.6,Moderate,21,10.5,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108692,21276,N45B CT,Keelkattalai TO Ngo Colony,Keelkattalai,Ngo Colony,Teachers Colony,13.13068,80.20238,2025-09-16,12,20,Tuesday,0,9,Southwest_Monsoon,0,Clear,27.6,0.0,52.8,Moderate,35.9,20.5,12:20,2025-09-16 12:25,5.0,On Time,39,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108693,10563,18AEt,Kilambakkam B.T TO Tambaram West,Kilambakkam B.T,Tambaram West,Ellaiamman Kovil,13.15724,80.30522,2026-03-05,15,45,Thursday,0,3,Summer,0,Clear,30.8,0.0,59.2,Moderate,35.3,14.12,15:45,2026-03-05 15:53,8.6,Moderate,64,32.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
CHN108694,15011,51M,N.G.O.Colony TO Madipakkam B.T,N.G.O.Colony,Madipakkam B.T,Sri Ramchandra Mahal,12.99137,80.09513,2025-04-12,20,50,Saturday,1,4,Summer,0,Clear,33.8,0.0,71.3,Low,8.3,24.73,20:50,2025-04-12 20:50,0.0,On Time,31,0.0,ChennaiGTFS / UngalSoththu MTC GTFS,Public route/stop data,Simulated feature for capstone experimentation,Simulated feature for capstone experimentation,Simulated target for capstone experimentation,Simulated operational feature,"Coordinate is a representative public GTFS stop point, not a recorded bus GPS position."
